CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column
298944347,9,MANHATTAN,01/06/2025,00:20:00,01/06/2025,00:44:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,01/06/2025,(null),25-44,BLACK HISPANIC,F,,UNKNOWN,UNKNOWN,F,990293,203411,40.725001,-73.978196,"(40.725001, -73.978196)",POINT (-73.978196 40.725001)
302077777,9,MANHATTAN,03/02/2025,18:30:00,03/03/2025,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",GROCERY/BODEGA,03/03/2025,(null),UNKNOWN,BLACK,F,,25-44,BLACK,F,989807,202534,40.722593,-73.97995,"(40.722593, -73.97995)",POINT (-73.97995 40.722593)
298976716,9,MANHATTAN,01/05/2025,15:25:00,01/05/2025,16:06:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/05/2025,(null),18-24,BLACK,M,,65+,BLACK,M,990468,202168,40.72159,-73.977569,"(40.72159, -73.977569)",POINT (-73.977569 40.72159)
300023313,9,MANHATTAN,01/23/2025,17:00:00,01/23/2025,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/24/2025,(null),25-44,BLACK,F,,25-44,BLACK,M,990684,203336,40.724794,-73.976787,"(40.724794, -73.976787)",POINT (-73.976787 40.724794)
300509680,9,MANHATTAN,02/03/2025,15:30:00,02/03/2025,15:38:00,COMPLETED,RIIS II,73257,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,02/03/2025,(null),65+,WHITE HISPANIC,F,,65+,WHITE HISPANIC,F,990831,202826,40.723393,-73.976257,"(40.723393, -73.976257)",POINT (-73.976257 40.723393)
301969328,9,MANHATTAN,03/03/2025,12:45:00,03/03/2025,12:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,03/03/2025,(null),45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
298920151,9,MANHATTAN,01/03/2025,18:30:00,01/03/2025,19:10:00,COMPLETED,(null),590,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/04/2025,(null),45-64,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,F,991373,203288,40.724661,-73.974302,"(40.724661, -73.974302)",POINT (-73.974302 40.724661)
301951334,9,MANHATTAN,03/02/2025,19:15:00,03/02/2025,19:22:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/02/2025,(null),UNKNOWN,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,M,989393,205565,40.730913,-73.981444,"(40.730913, -73.981444)",POINT (-73.981444 40.730913)
300432301,9,MANHATTAN,02/02/2025,14:50:00,02/02/2025,14:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,DRUG STORE,02/02/2025,(null),UNKNOWN,BLACK,U,,45-64,WHITE,M,989013,205601,40.731011,-73.982814,"(40.731011, -73.982814)",POINT (-73.982814 40.731011)
299080560,9,MANHATTAN,01/07/2025,19:30:00,01/07/2025,19:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/07/2025,(null),25-44,BLACK,F,,25-44,BLACK,F,990684,203336,40.724794,-73.976787,"(40.724794, -73.976787)",POINT (-73.976787 40.724794)
302244028,9,MANHATTAN,03/07/2025,16:01:00,03/07/2025,16:18:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,03/07/2025,(null),UNKNOWN,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
299016980,9,MANHATTAN,01/06/2025,17:20:00,01/06/2025,17:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",HOMELESS SHELTER,01/06/2025,(null),UNKNOWN,BLACK,F,,25-44,BLACK,F,989955,202021,40.721184,-73.97942,"(40.721184, -73.97942)",POINT (-73.97942 40.721184)
303742378,9,MANHATTAN,03/27/2025,13:43:00,03/27/2025,14:02:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",COMMERCIAL BUILDING,03/27/2025,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
299704701,9,MANHATTAN,01/19/2025,14:00:00,01/19/2025,14:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,01/19/2025,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,987733,206309,40.732956,-73.987433,"(40.732956, -73.987433)",POINT (-73.987433 40.732956)
303020363,9,MANHATTAN,03/17/2025,13:00:00,03/17/2025,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,443,"LARCENY,GRAND OF BICYCLE",STREET,03/17/2025,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,989908,203482,40.725196,-73.979586,"(40.725196, -73.979586)",POINT (-73.979586 40.725196)
299970687,9,MANHATTAN,01/23/2025,08:31:00,01/23/2025,08:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,01/23/2025,(null),UNKNOWN,BLACK,F,,<18,UNKNOWN,F,991074,203261,40.724589,-73.97538,"(40.724589, -73.97538)",POINT (-73.97538 40.724589)
298949839,9,MANHATTAN,01/06/2025,00:20:00,01/06/2025,00:44:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,01/06/2025,(null),25-44,WHITE HISPANIC,F,,UNKNOWN,UNKNOWN,F,990293,203411,40.725001,-73.978196,"(40.725001, -73.978196)",POINT (-73.978196 40.725001)
303937898,9,MANHATTAN,03/31/2025,16:29:00,03/31/2025,16:31:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/31/2025,(null),25-44,BLACK,M,,45-64,BLACK,F,989559,202084,40.721359,-73.980848,"(40.721359, -73.980848)",POINT (-73.980848 40.721359)
302394172,9,MANHATTAN,03/09/2025,10:43:00,03/09/2025,10:50:00,COMPLETED,RIIS,590,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/09/2025,(null),UNKNOWN,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,F,991317,203703,40.7258,-73.974501,"(40.7258, -73.974501)",POINT (-73.974501 40.7258)
301428572,9,MANHATTAN,02/20/2025,17:43:00,02/20/2025,18:28:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,02/20/2025,(null),45-64,WHITE,F,,<18,BLACK,F,988390,203754,40.725944,-73.985062,"(40.725944, -73.985062)",POINT (-73.985062 40.725944)
301704600,9,MANHATTAN,02/24/2025,12:15:00,02/25/2025,06:15:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,02/25/2025,(null),UNKNOWN,ASIAN / PACIFIC ISLANDER,U,,45-64,BLACK HISPANIC,F,990592,202391,40.7222,-73.977121,"(40.7222, -73.977121)",POINT (-73.977121 40.7222)
300379373,9,MANHATTAN,01/31/2025,03:30:00,01/31/2025,04:00:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/31/2025,(null),25-44,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,F,990750,201291,40.719182,-73.976552,"(40.719182, -73.976552)",POINT (-73.976552 40.719182)
300353680,9,MANHATTAN,01/31/2025,15:10:00,01/31/2025,15:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,01/31/2025,(null),45-64,BLACK,F,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
302936143,9,MANHATTAN,03/16/2025,11:30:00,03/16/2025,12:10:00,COMPLETED,LOWER EAST SIDE REHAB (GROUP 5),73265,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/16/2025,(null),UNKNOWN,BLACK,F,,25-44,WHITE HISPANIC,F,990051,202974,40.723802,-73.979071,"(40.723802, -73.979071)",POINT (-73.979071 40.723802)
301976392,9,MANHATTAN,03/03/2025,16:35:00,03/03/2025,16:40:00,COMPLETED,FIRST HOUSES,565,2,N.Y. HOUSING POLICE,105,FELONY,INSIDE,ROBBERY,(null),PATROL BORO MAN SOUTH,396,"ROBBERY,BEGIN AS SHOPLIFTING",RESIDENCE - PUBLIC HOUSING,03/03/2025,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,D,988263,202805,40.723338,-73.98552,"(40.723338, -73.98552)",POINT (-73.98552 40.723338)
300699317,9,MANHATTAN,02/06/2025,21:30:00,02/07/2025,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,02/07/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,989659,201869,40.720769,-73.980488,"(40.720769, -73.980488)",POINT (-73.980488 40.720769)
299403309,9,MANHATTAN,01/14/2025,10:45:00,01/14/2025,11:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,01/14/2025,(null),45-64,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
301589365,9,MANHATTAN,01/12/2025,00:01:00,02/20/2025,17:07:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/20/2025,(null),45-64,UNKNOWN,M,,65+,WHITE,F,990831,202826,40.723393,-73.976257,"(40.723393, -73.976257)",POINT (-73.976257 40.723393)
299710115,9,MANHATTAN,01/19/2025,22:40:00,01/19/2025,22:44:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,01/19/2025,(null),25-44,WHITE HISPANIC,M,,45-64,AMERICAN INDIAN/ALASKAN NATIVE,M,988753,205909,40.731858,-73.983752,"(40.731858, -73.983752)",POINT (-73.983752 40.731858)
303779899,9,MANHATTAN,03/27/2025,16:00:00,,(null),COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,03/27/2025,(null),18-24,BLACK,M,,25-44,BLACK,F,990345,201948,40.720984,-73.978011,"(40.720984, -73.978011)",POINT (-73.978011 40.720984)
298973579,9,MANHATTAN,01/06/2025,00:10:00,01/06/2025,00:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/06/2025,(null),UNKNOWN,BLACK HISPANIC,M,,45-64,UNKNOWN,M,990293,203411,40.725001,-73.978196,"(40.725001, -73.978196)",POINT (-73.978196 40.725001)
300562152,9,MANHATTAN,02/04/2025,19:50:00,02/04/2025,22:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,443,"LARCENY,GRAND OF BICYCLE",STREET,02/04/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,988751,204404,40.727727,-73.983759,"(40.727727, -73.983759)",POINT (-73.983759 40.727727)
302129974,9,MANHATTAN,03/05/2025,21:50:00,03/05/2025,22:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/05/2025,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,25-44,WHITE,M,988625,204896,40.729077,-73.984216,"(40.729077, -73.984216)",POINT (-73.984216 40.729077)
302187108,9,MANHATTAN,03/06/2025,13:05:00,03/06/2025,13:15:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/06/2025,(null),UNKNOWN,BLACK HISPANIC,F,,25-44,BLACK HISPANIC,F,990946,201746,40.720429,-73.975842,"(40.720429, -73.975842)",POINT (-73.975842 40.720429)
299411392,9,MANHATTAN,01/13/2025,22:25:00,01/13/2025,22:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/14/2025,(null),45-64,WHITE HISPANIC,M,,25-44,ASIAN / PACIFIC ISLANDER,M,989879,204203,40.727175,-73.979689,"(40.727175, -73.979689)",POINT (-73.979689 40.727175)
303653420,9,MANHATTAN,03/24/2025,20:00:00,03/24/2025,20:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,03/24/2025,(null),UNKNOWN,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,991194,203478,40.725184,-73.974949,"(40.725184, -73.974949)",POINT (-73.974949 40.725184)
302320552,9,MANHATTAN,03/09/2025,18:13:00,03/09/2025,18:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,HOMELESS SHELTER,03/09/2025,(null),25-44,BLACK,F,,UNKNOWN,UNKNOWN,F,989955,202021,40.721184,-73.97942,"(40.721184, -73.97942)",POINT (-73.97942 40.721184)
303861416,9,MANHATTAN,03/30/2025,03:14:00,03/30/2025,03:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/30/2025,(null),18-24,WHITE,M,,25-44,WHITE,M,988263,202805,40.723338,-73.98552,"(40.723338, -73.98552)",POINT (-73.98552 40.723338)
300167806,9,MANHATTAN,01/28/2025,10:48:00,01/28/2025,10:49:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,01/28/2025,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,986930,205133,40.729727,-73.990329,"(40.729727, -73.990329)",POINT (-73.990329 40.729727)
303653421,9,MANHATTAN,03/24/2025,18:50:00,03/24/2025,19:03:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/24/2025,(null),25-44,UNKNOWN,M,,65+,WHITE HISPANIC,F,990468,202168,40.72159,-73.977569,"(40.72159, -73.977569)",POINT (-73.977569 40.72159)
301306089,9,MANHATTAN,02/18/2025,18:28:00,02/18/2025,18:36:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,02/18/2025,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
299766067,9,MANHATTAN,01/20/2025,17:20:00,01/20/2025,17:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN SOUTH,198,CRIMINAL CONTEMPT 1,STREET,01/20/2025,(null),25-44,BLACK,M,,25-44,WHITE HISPANIC,F,989627,205266,40.730091,-73.980598,"(40.730091, -73.980598)",POINT (-73.980598 40.730091)
298839980,9,MANHATTAN,01/03/2025,14:00:00,01/03/2025,14:07:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,01/03/2025,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
303788486,9,MANHATTAN,03/25/2025,17:00:00,03/25/2025,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/27/2025,(null),UNKNOWN,BLACK,F,,65+,WHITE HISPANIC,F,990377,204681,40.728486,-73.977892,"(40.728486, -73.977892)",POINT (-73.977892 40.728486)
302862779,9,MANHATTAN,03/15/2025,16:13:00,03/15/2025,16:23:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,231,MISDEMEANOR,(null),BURGLAR'S TOOLS,(null),PATROL BORO MAN SOUTH,209,"BURGLARS TOOLS,UNCLASSIFIED",TRANSIT - NYC SUBWAY,03/15/2025,14 STREET,25-44,BLACK,M,4,UNKNOWN,UNKNOWN,E,987048,206851,40.73443438732101,-73.98990393253564,"(40.73443438732101, -73.98990393253564)",POINT (-73.98990393253564 40.73443438732101)
299110018,9,MANHATTAN,01/06/2025,03:00:00,01/08/2025,05:30:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/08/2025,(null),UNKNOWN,UNKNOWN,M,,45-64,WHITE HISPANIC,F,990946,201746,40.720429,-73.975842,"(40.720429, -73.975842)",POINT (-73.975842 40.720429)
299160687,9,MANHATTAN,10/01/2024,12:00:00,01/07/2025,11:00:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/07/2025,(null),UNKNOWN,UNKNOWN,F,,25-44,BLACK,F,990468,202168,40.72159,-73.977569,"(40.72159, -73.977569)",POINT (-73.977569 40.72159)
301824236,9,MANHATTAN,02/28/2025,01:00:00,02/28/2025,03:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,02/28/2025,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE,M,988814,203798,40.726053914581264,-73.98353371783699,"(40.726053914581264, -73.98353371783699)",POINT (-73.98353371783699 40.726053914581264)
301972994,9,MANHATTAN,03/03/2025,13:30:00,03/03/2025,13:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/03/2025,(null),45-64,BLACK,M,,25-44,BLACK,M,990270,204903,40.729096,-73.978279,"(40.729096, -73.978279)",POINT (-73.978279 40.729096)
302245820,9,MANHATTAN,03/07/2025,16:40:00,03/07/2025,16:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,03/07/2025,(null),25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,986930,205133,40.729727,-73.990329,"(40.729727, -73.990329)",POINT (-73.990329 40.729727)
299366808,9,MANHATTAN,01/11/2025,02:20:00,01/11/2025,02:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,BAR/NIGHT CLUB,01/13/2025,(null),UNKNOWN,WHITE,M,,18-24,BLACK,M,989879,204203,40.727175,-73.979689,"(40.727175, -73.979689)",POINT (-73.979689 40.727175)
302357309,9,MANHATTAN,03/10/2025,11:21:00,03/10/2025,11:29:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,03/10/2025,(null),UNKNOWN,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
300982156,9,MANHATTAN,02/05/2025,00:30:00,02/05/2025,00:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO MAN SOUTH,344,PETIT LARCENY OF ANIMAL,STREET,02/12/2025,(null),UNKNOWN,WHITE,M,,25-44,BLACK,F,989747,202422,40.72227659767027,-73.98016870660074,"(40.72227659767027, -73.98016870660074)",POINT (-73.98016870660074 40.72227659767027)
299621160,9,MANHATTAN,12/31/2024,13:00:00,01/15/2025,15:00:00,COMPLETED,(null),3969,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,01/16/2025,(null),25-44,BLACK,M,,25-44,BLACK,F,990684,203336,40.724794,-73.976787,"(40.724794, -73.976787)",POINT (-73.976787 40.724794)
300049424,9,MANHATTAN,01/25/2025,19:00:00,01/25/2025,19:11:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/25/2025,(null),45-64,ASIAN / PACIFIC ISLANDER,M,,25-44,BLACK,F,991074,203261,40.724589,-73.97538,"(40.724589, -73.97538)",POINT (-73.97538 40.724589)
303777390,9,MANHATTAN,03/26/2025,18:15:00,03/26/2025,18:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,03/26/2025,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,986930,205133,40.729727,-73.990329,"(40.729727, -73.990329)",POINT (-73.990329 40.729727)
